"reporting","partner","partner type","year","import","export","total","currency","source"
"France","Austria",,1787,34851900,34814300,69666200,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1787,11419600,60194700,71614300,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1787,4990100,6333500,11323600,"french franc","Statistique générale de la France (1838)"
"France","FrenchColonies",,1787,243292000,95509400,338801400,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1787,8835800,22464400,31300200,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1787,36611900,25226900,61838800,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1787,5905200,14264800,20170000,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1787,24195100,33571500,57766600,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1787,9085800,3935200,13021000,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1787,3006900,9008500,12015400,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1787,6547700,6630000,13177700,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1787,30339300,40161200,70500500,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1787,8310700,5043700,13354400,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1787,7472000,20531400,28003400,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1787,37725400,20844700,58570100,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1787,14914600,5338900,20253500,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1787,49440500,34200500,83641000,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1787,14105800,2050600,16156400,"french franc","Statistique générale de la France (1838)"
"France","Worldasreported",,1787,551051100,440124200,991175300,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1787,551050300,440124200,991174500,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1787,551051100,440124200,991175300,"french franc","Statistique générale de la France (1838)"
"France","Austria",,1788,29666600,35123400,64790000,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1788,10001900,64294200,74296100,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1788,3686500,5188700,8875200,"french franc","Statistique générale de la France (1838)"
"France","FrenchColonies",,1788,226582000,100168000,326750000,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1788,8077300,23588600,31665900,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1788,30275000,24630100,54905100,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1788,5370800,15174300,20545100,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1788,23895700,45661100,69556800,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1788,9153100,4213600,13366700,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1788,3512600,9485300,12997900,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1788,7877200,5977400,13854600,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1788,27256700,49890200,77146900,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1788,5605500,3544100,9149600,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1788,6347400,22785700,29133100,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1788,42717400,17846500,60563900,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1788,14683400,5657000,20340400,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1788,58913900,31154500,90068400,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1788,3450700,1378300,4829000,"french franc","Statistique générale de la France (1838)"
"France","Worldasreported",,1788,517073800,465761000,982834800,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1788,517073700,465761000,982834700,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1788,517073800,465761000,982834800,"french franc","Statistique générale de la France (1838)"
"France","Austria",,1789,31212000,29468000,60680000,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1789,16946000,62444000,79390000,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1789,3259000,7334000,10593000,"french franc","Statistique générale de la France (1838)"
"France","FrenchColonies",,1789,231238000,83373000,314611000,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1789,8613000,24990000,33603000,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1789,35308000,24378000,59686000,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1789,7776000,15087000,22863000,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1789,36779000,43157000,79936000,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1789,7446000,3107000,10553000,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1789,5592000,12791000,18383000,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1789,6139000,6963000,13102000,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1789,32238000,41084000,73322000,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1789,7138000,3242000,10380000,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1789,6561000,20055000,26616000,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1789,39441000,19993000,59434000,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1789,26853000,7153000,34006000,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1789,60912000,35114000,96026000,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1789,13138000,1242000,14380000,"french franc","Statistique générale de la France (1838)"
"France","Worldasreported",,1789,576589000,440975000,1017564000,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1789,576589000,440975000,1017564000,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1789,576589000,440975000,1017564000,"french franc","Statistique générale de la France (1838)"
"France","Austria",,1790,,,,"french franc",
"France","Bremen_Hamburg_Lubeck",,1790,,,,"french franc",
"France","Denmark_Norway",,1790,,,,"french franc",
"France","FrenchColonies",,1790,,,,"french franc",
"France","Germany",,1790,,,,"french franc",
"France","KingdomofSardinia_Genoa",,1790,,,,"french franc",
"France","Milan_PapalStates_Tuscany",,1790,,,,"french franc",
"France","Netherlands",,1790,,,,"french franc",
"France","Portugal",,1790,,,,"french franc",
"France","Prussia",,1790,,,,"french franc",
"France","RussiaUSSR",,1790,,,,"french franc",
"France","Spain",,1790,,,,"french franc",
"France","Sweden",,1790,,,,"french franc",
"France","Switzerland",,1790,,,,"french franc",
"France","Turkey_BarbaryCoast",,1790,,,,"french franc",
"France","TwoSicilies",,1790,,,,"french franc",
"France","UnitedKingdom",,1790,,,,"french franc",
"France","UnitedStatesofAmerica",,1790,,,,"french franc",
"France","Worldasreported",,1790,,,,"french franc",
"France","Worldsumpartners",,1790,,,,"french franc",
"France","Worldbestguess",,1790,,,,"french franc",
"France","Austria",,1791,,,,"french franc",
"France","Bremen_Hamburg_Lubeck",,1791,,,,"french franc",
"France","Denmark_Norway",,1791,,,,"french franc",
"France","FrenchColonies",,1791,,,,"french franc",
"France","Germany",,1791,,,,"french franc",
"France","KingdomofSardinia_Genoa",,1791,,,,"french franc",
"France","Milan_PapalStates_Tuscany",,1791,,,,"french franc",
"France","Netherlands",,1791,,,,"french franc",
"France","Portugal",,1791,,,,"french franc",
"France","Prussia",,1791,,,,"french franc",
"France","RussiaUSSR",,1791,,,,"french franc",
"France","Spain",,1791,,,,"french franc",
"France","Sweden",,1791,,,,"french franc",
"France","Switzerland",,1791,,,,"french franc",
"France","Turkey_BarbaryCoast",,1791,,,,"french franc",
"France","TwoSicilies",,1791,,,,"french franc",
"France","UnitedKingdom",,1791,,,,"french franc",
"France","UnitedStatesofAmerica",,1791,,,,"french franc",
"France","Worldasreported",,1791,,,,"french franc",
"France","Worldsumpartners",,1791,,,,"french franc",
"France","Worldbestguess",,1791,,,,"french franc",
"France","Austria",,1792,30604000,74065000,104669000,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1792,13842000,90958000,104800000,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1792,2380000,9222000,11602000,"french franc","Statistique générale de la France (1838)"
"France","FrenchColonies",,1792,421047000,71061000,492108000,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1792,19781000,67278000,87059000,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1792,48288000,46750000,95038000,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1792,14037000,33684000,47721000,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1792,30996000,119592000,150588000,"french franc","Statistique générale de la France (1838)"
"France","Othercountries",,1792,11915000,,11915000,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1792,6147000,7297000,13444000,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1792,3240000,12549000,15789000,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1792,5184000,4569000,9753000,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1792,77201000,69530000,146731000,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1792,7195000,3935000,11130000,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1792,10087000,53351000,63438000,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1792,87513000,47852000,135365000,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1792,28064000,14186000,42250000,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1792,86401000,59748000,146149000,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1792,25098000,5622000,30720000,"french franc","Statistique générale de la France (1838)"
"France","Worldasreported",,1792,929020000,802546000,1731566000,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1792,929020000,791249000,1720269000,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1792,929020000,802546000,1731566000,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1793,,,,"french franc",
"France","Denmark_Norway",,1793,,,,"french franc",
"France","Germany",,1793,,,,"french franc",
"France","KingdomofSardinia_Genoa",,1793,,,,"french franc",
"France","Milan_PapalStates_Tuscany",,1793,,,,"french franc",
"France","Netherlands",,1793,,,,"french franc",
"France","Othercountries",,1793,,,,"french franc",
"France","Portugal",,1793,,,,"french franc",
"France","Prussia",,1793,,,,"french franc",
"France","RussiaUSSR",,1793,,,,"french franc",
"France","Spain",,1793,,,,"french franc",
"France","Sweden",,1793,,,,"french franc",
"France","Switzerland",,1793,,,,"french franc",
"France","Turkey_BarbaryCoast",,1793,,,,"french franc",
"France","TwoSicilies",,1793,,,,"french franc",
"France","UnitedKingdom",,1793,,,,"french franc",
"France","UnitedStatesofAmerica",,1793,,,,"french franc",
"France","Worldasreported",,1793,,,,"french franc",
"France","Worldsumpartners",,1793,,,,"french franc",
"France","Worldbestguess",,1793,,,,"french franc",
"France","Austria",,1793,,,,"french franc",
"France","FrenchColonies",,1793,,,,"french franc",
"France","Bremen_Hamburg_Lubeck",,1794,,,,"french franc",
"France","Denmark_Norway",,1794,,,,"french franc",
"France","Germany",,1794,,,,"french franc",
"France","KingdomofSardinia_Genoa",,1794,,,,"french franc",
"France","Milan_PapalStates_Tuscany",,1794,,,,"french franc",
"France","Netherlands",,1794,,,,"french franc",
"France","Othercountries",,1794,,,,"french franc",
"France","Portugal",,1794,,,,"french franc",
"France","Prussia",,1794,,,,"french franc",
"France","RussiaUSSR",,1794,,,,"french franc",
"France","Spain",,1794,,,,"french franc",
"France","Sweden",,1794,,,,"french franc",
"France","Switzerland",,1794,,,,"french franc",
"France","Turkey_BarbaryCoast",,1794,,,,"french franc",
"France","TwoSicilies",,1794,,,,"french franc",
"France","UnitedKingdom",,1794,,,,"french franc",
"France","UnitedStatesofAmerica",,1794,,,,"french franc",
"France","Worldasreported",,1794,,,,"french franc",
"France","Worldsumpartners",,1794,,,,"french franc",
"France","Worldbestguess",,1794,,,,"french franc",
"France","Austria",,1794,,,,"french franc",
"France","FrenchColonies",,1794,,,,"french franc",
"France","Bremen_Hamburg_Lubeck",,1795,,,,"french franc",
"France","Denmark_Norway",,1795,,,,"french franc",
"France","Germany",,1795,,,,"french franc",
"France","KingdomofSardinia_Genoa",,1795,,,,"french franc",
"France","Milan_PapalStates_Tuscany",,1795,,,,"french franc",
"France","Netherlands",,1795,,,,"french franc",
"France","Othercountries",,1795,,,,"french franc",
"France","Portugal",,1795,,,,"french franc",
"France","Prussia",,1795,,,,"french franc",
"France","RussiaUSSR",,1795,,,,"french franc",
"France","Spain",,1795,,,,"french franc",
"France","Sweden",,1795,,,,"french franc",
"France","Switzerland",,1795,,,,"french franc",
"France","Turkey_BarbaryCoast",,1795,,,,"french franc",
"France","TwoSicilies",,1795,,,,"french franc",
"France","UnitedKingdom",,1795,,,,"french franc",
"France","UnitedStatesofAmerica",,1795,,,,"french franc",
"France","Worldasreported",,1795,,,,"french franc",
"France","Worldsumpartners",,1795,,,,"french franc",
"France","Worldbestguess",,1795,,,,"french franc",
"France","Austria",,1795,,,,"french franc",
"France","FrenchColonies",,1795,,,,"french franc",
"France","Bremen_Hamburg_Lubeck",,1796,,,,"french franc",
"France","Denmark_Norway",,1796,,,,"french franc",
"France","Germany",,1796,,,,"french franc",
"France","KingdomofSardinia_Genoa",,1796,,,,"french franc",
"France","Milan_PapalStates_Tuscany",,1796,,,,"french franc",
"France","Netherlands",,1796,,,,"french franc",
"France","Othercountries",,1796,,,,"french franc",
"France","Portugal",,1796,,,,"french franc",
"France","Prussia",,1796,,,,"french franc",
"France","RussiaUSSR",,1796,,,,"french franc",
"France","Spain",,1796,,,,"french franc",
"France","Sweden",,1796,,,,"french franc",
"France","Switzerland",,1796,,,,"french franc",
"France","Turkey_BarbaryCoast",,1796,,,,"french franc",
"France","TwoSicilies",,1796,,,,"french franc",
"France","UnitedKingdom",,1796,,,,"french franc",
"France","UnitedStatesofAmerica",,1796,,,,"french franc",
"France","Worldasreported",,1796,,,,"french franc",
"France","Worldsumpartners",,1796,,,,"french franc",
"France","Worldbestguess",,1796,,,,"french franc",
"France","Austria",,1796,,,,"french franc",
"France","FrenchColonies",,1796,,,,"french franc",
"France","Bremen_Hamburg_Lubeck",,1797,42459000,22885000,65344000,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1797,24319000,6236000,30555000,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1797,13289000,16984000,30273000,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1797,57064000,22845000,79909000,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1797,9331000,2433000,11764000,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1797,59865000,29565000,89430000,"french franc","Statistique générale de la France (1838)"
"France","Othercountries",,1797,14003000,11297000,25300000,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1797,18415000,2141000,20556000,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1797,5090000,4457000,9547000,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1797,675000,117000,792000,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1797,33829000,39860000,73689000,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1797,2237000,722000,2959000,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1797,38081000,45747000,83828000,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1797,4984000,4211000,9195000,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1797,4836000,693000,5529000,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1797,,241000,241000,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1797,24681000,11987000,36668000,"french franc","Statistique générale de la France (1838)"
"France","Worldasreported",,1797,353158000,211124000,564282000,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1797,353158000,222421000,575579000,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1797,353158000,211124000,564282000,"french franc","Statistique générale de la France (1838)"
"France","Austria",,1797,,,,"french franc",
"France","FrenchColonies",,1797,,,,"french franc",
"France","Austria",,1798,84000,324000,408000,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1798,8491000,20430000,28921000,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1798,7589000,6628000,14217000,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1798,22055000,54560000,76615000,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1798,39006000,27023000,66029000,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1798,11164000,4791000,15955000,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1798,51168000,34074000,85242000,"french franc","Statistique générale de la France (1838)"
"France","Othercountries",,1798,48646000,,48646000,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1798,3721000,773000,4494000,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1798,3584000,3806000,7390000,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1798,1624000,82000,1706000,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1798,38874000,51230000,90104000,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1798,1691000,723000,2414000,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1798,28211000,31219000,59430000,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1798,8030000,6054000,14084000,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1798,4564000,487000,5051000,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1798,19746000,10913000,30659000,"french franc","Statistique générale de la France (1838)"
"France","Worldasreported",,1798,298248000,253117000,551365000,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1798,298248000,253117000,551365000,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1798,298248000,253117000,551365000,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1798,,,,"french franc",
"France","FrenchColonies",,1798,,,,"french franc",
"France","Austria",,1799,56000,40509,96509,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1799,6753900,33215000,39968900,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1799,2611700,12973419,15585119,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1799,29750400,78803250,108553650,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1799,31424500,22220988,53645488,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1799,7089100,1915448,9004548,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1799,71200300,40390609,111590909,"french franc","Statistique générale de la France (1838)"
"France","Othercountries",,1799,41101200,,41101200,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1799,2288900,503900,2792800,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1799,2497400,10800674,13298074,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1799,180800,288,181088,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1799,32534500,65403477,97937977,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1799,1371300,551800,1923100,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1799,16379800,28987144,45366944,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1799,2580900,1390800,3971700,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1799,1641800,9216,1651016,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1799,,476920,476920,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1799,3605500,2557500,6163000,"french franc","Statistique générale de la France (1838)"
"France","Worldasreported",,1799,253068000,300241842,553309842,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1799,253068000,300240942,553308942,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1799,253068000,300241842,553309842,"french franc","Statistique générale de la France (1838)"
"France","FrenchColonies",,1799,,,,"french franc",
"France","Austria",,1800,300735,102461,403196,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1800,18994547,12107500,31102047,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1800,37764147,11105641,48869788,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1800,40299785,70052417,110352202,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1800,22393316,26488450,48881766,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1800,873045,64224,937269,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1800,80415012,37689085,118104097,"french franc","Statistique générale de la France (1838)"
"France","Othercountries",,1800,29244385,,29244385,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1800,4008498,1282311,5290809,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1800,24591057,9058693,33649750,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1800,220885,154414,375299,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1800,45711579,62441389,108152968,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1800,1254543,382560,1637103,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1800,14723673,38809145,53532818,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1800,263611,692550,956161,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1800,25447,1718,27165,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1800,,94581,94581,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1800,1950129,557665,2507794,"french franc","Statistique générale de la France (1838)"
"France","WorldFedericoTena",,1800,"50393376.4693354","42436527.5531247","92829904.0224601","us dollar","FEDERICO-TENA"
"France","Worldasreported",,1800,323034394,271575604,594609998,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1800,323034394,271084804,594119198,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1800,323034394,271575604,594609998,"french franc","Statistique générale de la France (1838)"
"France","FrenchColonies",,1800,,,,"french franc",
"France","Austria",,1801,2177,26000,28177,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1801,32042000,25575000,57617000,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1801,20728000,9192000,29920000,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1801,43533000,73693000,117226000,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1801,39827000,36218000,76045000,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1801,3515000,614000,4129000,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1801,101978000,41607000,143585000,"french franc","Statistique générale de la France (1838)"
"France","Othercountries",,1801,16532000,,16532000,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1801,12842000,2265000,15107000,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1801,34800000,12972000,47772000,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1801,767000,353000,1120000,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1801,60314000,54366000,114680000,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1801,2149000,900000,3049000,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1801,19828000,35188000,55016000,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1801,2082000,1479000,3561000,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1801,1502000,431000,1933000,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1801,,461000,461000,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1801,22788000,9379000,32167000,"french franc","Statistique générale de la France (1838)"
"France","WorldFedericoTena",,1801,"63977249.9340196","47019424.6503034","110996674.584323","us dollar","FEDERICO-TENA"
"France","Worldasreported",,1801,415229177,304719000,719948177,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1801,415229177,304719000,719948177,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1801,415229177,304719000,719948177,"french franc","Statistique générale de la France (1838)"
"France","FrenchColonies",,1801,,,,"french franc",
"France","Austria",,1802,3035439,465449,3500888,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1802,26810148,17583145,44393293,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1802,22362384,3879145,26241529,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1802,41292300,72338438,113630738,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1802,40450258,19025520,59475778,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1802,7443550,3887446,11330996,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1802,84819027,44829013,129648040,"french franc","Statistique générale de la France (1838)"
"France","Othercountries",,1802,2641548,,2641548,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1802,23326021,5508435,28834456,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1802,38566887,7238272,45805159,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1802,4344441,2876739,7221180,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1802,53913496,74297688,128211184,"french franc","Statistique générale de la France (1838)"
"France","Sweden",,1802,4806433,1212992,6019425,"french franc","Statistique générale de la France (1838)"
"France","Switzerland",,1802,18941618,26414400,45356018,"french franc","Statistique générale de la France (1838)"
"France","Turkey_BarbaryCoast",,1802,12518029,12473414,24991443,"french franc","Statistique générale de la France (1838)"
"France","TwoSicilies",,1802,18076999,2177981,20254980,"french franc","Statistique générale de la France (1838)"
"France","UnitedKingdom",,1802,6710225,15553216,22263441,"french franc","Statistique générale de la France (1838)"
"France","UnitedStatesofAmerica",,1802,55316990,15049011,70366001,"french franc","Statistique générale de la France (1838)"
"France","WorldFedericoTena",,1802,"72599895.5613579","50741862.489121","123341758.0504789","us dollar","FEDERICO-TENA"
"France","Worldasreported",,1802,465375793,324810304,790186097,"french franc","Statistique générale de la France (1838)"
"France","Worldsumpartners",,1802,465375793,324810304,790186097,"french franc","Statistique générale de la France (1838)"
"France","Worldbestguess",,1802,465375793,324810304,790186097,"french franc","Statistique générale de la France (1838)"
"France","FrenchColonies",,1802,,,,"french franc",
"France","Austria",,1803,2760286,6363062,9123348,"french franc","Statistique générale de la France (1838)"
"France","Bremen_Hamburg_Lubeck",,1803,6425062,22204050,28629112,"french franc","Statistique générale de la France (1838)"
"France","Denmark_Norway",,1803,14718602,6611293,21329895,"french franc","Statistique générale de la France (1838)"
"France","Germany",,1803,34990585,66722277,101712862,"french franc","Statistique générale de la France (1838)"
"France","KingdomofSardinia_Genoa",,1803,27050029,14371224,41421253,"french franc","Statistique générale de la France (1838)"
"France","Milan_PapalStates_Tuscany",,1803,11459901,11478028,22937929,"french franc","Statistique générale de la France (1838)"
"France","Netherlands",,1803,62911344,47681142,110592486,"french franc","Statistique générale de la France (1838)"
"France","Portugal",,1803,15178688,5462754,20641442,"french franc","Statistique générale de la France (1838)"
"France","Prussia",,1803,63462029,12901685,76363714,"french franc","Statistique générale de la France (1838)"
"France","RussiaUSSR",,1803,10577280,3753924,14331204,"french franc","Statistique générale de la France (1838)"
"France","Spain",,1803,62686407,68233116,130919523,"french franc","Statistique générale de la France (1838)"
