
="",="(9.01)",="(8.98)",="(8.97)",="(8.99)",="(7.97)",="(7.51)"

="European foodstuff and beverage # year",="-0.00162",="-0.00166",="-0.00204",="-0.00207",="0.00118",="0.00228"
="",="(-0.93)",="(-0.95)",="(-1.16)",="(-1.18)",="(0.72)",="(1.38)"

="Other # year",="-0.00443",="-0.00446",="-0.00411",="-0.00411",="-0.00618**",="-0.00521*"
="",="(-1.67)",="(-1.70)",="(-1.54)",="(-1.57)",="(-2.84)",="(-2.39)"

="Plantation foodstuff # year",="0.00158",="-0.0314**",="0.00221",="-0.0309**",="0.00474",="0.0179***"
="",="(0.30)",="(-3.11)",="(0.43)",="(-2.95)",="(1.53)",="(3.30)"

="Raw mat fuel oils # year",="-0.00220",="-0.00262",="-0.00223",="-0.00262",="0.00230",="0.00314"
="",="(-1.21)",="(-1.45)",="(-1.20)",="(-1.43)",="(1.31)",="(1.81)"

="Textile manuf # year",="-0.0124***",="-0.0124***",="-0.0125***",="-0.0124***",="-0.00786**",="-0.00674**"
="",="(-4.53)",="(-4.60)",="(-4.54)",="(-4.61)",="(-3.16)",="(-2.77)"

="Various manuf # year",="0",="0",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)"

="war=1 # North # European foodstuff and beverage",="-0.321**",="-0.322**",="",="",="",=""
="",="(-2.83)",="(-2.86)",="",="",="",=""

="war=1 # North # Other",="0.412",="0.412",="",="",="",=""
="",="(1.76)",="(1.76)",="",="",="",=""

="war=1 # North # Plantation foodstuff",="1.275***",="0.406",="",="",="",=""
="",="(5.70)",="(1.86)",="",="",="",=""

="war=1 # North # Raw mat fuel oils",="0.189*",="0.193*",="",="",="",=""
="",="(2.03)",="(2.05)",="",="",="",=""

="war=1 # North # Textile manuf",="0.116",="0.115",="",="",="",=""
="",="(0.67)",="(0.67)",="",="",="",=""

="war=1 # North # Various manuf",="0.0608",="0.0624",="",="",="",=""
="",="(0.57)",="(0.58)",="",="",="",=""

="war=1 # South # European foodstuff and beverage",="-0.178",="-0.180",="",="",="",=""
="",="(-1.41)",="(-1.43)",="",="",="",=""

="war=1 # South # Other",="0.211",="0.209",="",="",="",=""
="",="(1.67)",="(1.66)",="",="",="",=""

="war=1 # South # Plantation foodstuff",="0.481",="-0.0420",="",="",="",=""
="",="(0.88)",="(-0.09)",="",="",="",=""

="war=1 # South # Raw mat fuel oils",="-0.00656",="-0.00477",="",="",="",=""
="",="(-0.08)",="(-0.06)",="",="",="",=""

="war=1 # South # Textile manuf",="-0.0592",="-0.0627",="",="",="",=""
="",="(-0.45)",="(-0.47)",="",="",="",=""

="war=1 # South # Various manuf",="0.0740",="0.0735",="",="",="",=""
="",="(0.83)",="(0.83)",="",="",="",=""

="Angleterre # break=1",="",="140.4***",="",="157.8***",="",="241.1***"
="",="",="(4.04)",="",="(5.02)",="",="(8.52)"

="Espagne # break=1",="",="137.1***",="",="154.4***",="",="237.8***"
="",="",="(3.94)",="",="(4.87)",="",="(8.41)"

="Flandre et autres états de l'Empereur # break=1",="",="131.6***",="",="149.1***",="",="232.8***"
="",="",="(3.78)",="",="(4.75)",="",="(8.23)"

="Hollande # break=1",="",="136.4***",="",="153.9***",="",="237.6***"
="",="",="(3.92)",="",="(4.90)",="",="(8.41)"

="Italie # break=1",="",="136.7***",="",="154.0***",="",="237.8***"
="",="",="(3.93)",="",="(4.90)",="",="(8.41)"

="Levant et Barbarie # break=1",="",="134.8***",="",="152.1***",="",="235.6***"
="",="",="(3.88)",="",="(4.85)",="",="(8.34)"

="Nord # break=1",="",="138.5***",="",="156.0***",="",="239.6***"
="",="",="(3.98)",="",="(4.96)",="",="(8.46)"

="Portugal # break=1",="",="134.9***",="",="152.3***",="",="236.2***"
="",="",="(3.87)",="",="(4.84)",="",="(8.35)"

="Suisse # break=1",="",="139.5***",="",="157.0***",="",="240.4***"
="",="",="(4.01)",="",="(5.00)",="",="(8.51)"

="break=1 # year",="",="-0.0744***",="",="-0.0840***",="",="-0.131***"
="",="",="(-3.84)",="",="(-4.77)",="",="(-8.39)"

="war=1 # North",="",="",="0.173**",="0.0579",="",=""
="",="",="",="(2.73)",="(0.98)",="",=""

="war=1 # South",="",="",="0.00899",="-0.0203",="",=""
="",="",="",="(0.16)",="(-0.37)",="",=""

="Allemagne # European foodstuff and beverage",="",="",="",="",="0",="0"
="",="",="",="",="",="(.)",="(.)"

="Allemagne # Other",="",="",="",="",="12.76**",="13.00***"
="",="",="",="",="",="(3.24)",="(3.32)"

="Allemagne # Plantation foodstuff",="",="",="",="",="-7.730",="-33.41***"
="",="",="",="",="",="(-1.32)",="(-3.36)"

="Allemagne # Raw mat fuel oils",="",="",="",="",="-1.224",="-0.755"
="",="",="",="",="",="(-0.41)",="(-0.26)"

="Allemagne # Textile manuf",="",="",="",="",="16.63***",="16.60***"
="",="",="",="",="",="(3.78)",="(3.85)"

="Allemagne # Various manuf",="",="",="",="",="3.028",="5.003"
="",="",="",="",="",="(1.03)",="(1.69)"

="Outre-mers # European foodstuff and beverage",="",="",="",="",="64.08***",="52.10***"
="",="",="",="",="",="(10.96)",="(8.12)"

="Outre-mers # Other",="",="",="",="",="75.37***",="63.65***"
="",="",="",="",="",="(10.43)",="(8.29)"

="Outre-mers # Plantation foodstuff",="",="",="",="",="61.17***",="28.32***"
="",="",="",="",="",="(9.91)",="(3.46)"

="Outre-mers # Raw mat fuel oils",="",="",="",="",="62.71***",="51.17***"
="",="",="",="",="",="(9.20)",="(7.10)"

="Outre-mers # Textile manuf",="",="",="",="",="79.55***",="67.60***"
="",="",="",="",="",="(10.52)",="(8.57)"

="Outre-mers # Various manuf",="",="",="",="",="67.92***",="57.88***"
="",="",="",="",="",="(10.89)",="(8.41)"

="États-Unis d'Amérique # European foodstuff and beverage",="",="",="",="",="-20.40**",="-28.13**"
="",="",="",="",="",="(-2.69)",="(-3.20)"

="États-Unis d'Amérique # Other",="",="",="",="",="-10.67",="-18.15"
="",="",="",="",="",="(-1.21)",="(-1.84)"

="États-Unis d'Amérique # Plantation foodstuff",="",="",="",="",="-26.51**",="-61.09***"
="",="",="",="",="",="(-2.89)",="(-4.59)"

="États-Unis d'Amérique # Raw mat fuel oils",="",="",="",="",="-22.10**",="-29.36**"
="",="",="",="",="",="(-2.70)",="(-3.19)"

="États-Unis d'Amérique # Textile manuf",="",="",="",="",="-5.708",="-13.45"
="",="",="",="",="",="(-0.63)",="(-1.34)"

="États-Unis d'Amérique # Various manuf",="",="",="",="",="-19.85*",="-25.60**"
="",="",="",="",="",="(-2.39)",="(-2.70)"

="Allemagne # year",="",="",="",="",="0.0385***",="0.0376***"
="",="",="",="",="",="(17.42)",="(16.89)"

="Outre-mers # year",="",="",="",="",="0.00263",="0.00854**"
="",="",="",="",="",="(1.00)",="(2.81)"

="États-Unis d'Amérique # year",="",="",="",="",="0.0500***",="0.0534***"
="",="",="",="",="",="(12.85)",="(11.58)"

="war=1 # European foodstuff and beverage",="",="",="",="",="-0.182*",="-0.175*"
="",="",="",="",="",="(-2.28)",="(-2.20)"

